                                                                                                                                                                                                                                                                



                        1                         2                         3                         4                         5                         6
                 Re(freq)                  Im(freq)                         l                       n_g                       n_p                      n_pg
  0.5690020641189077E+003   0.0000000000000000E+000                         3                         0                         2                         2
  0.7226751338616730E+003   0.0000000000000000E+000                         3                         0                         3                         3
  0.8716715596531278E+003   0.0000000000000000E+000                         3                         0                         4                         4
  0.1020942619531911E+004   0.0000000000000000E+000                         3                         0                         5                         5
  0.1167665652778653E+004   0.0000000000000000E+000                         3                         0                         6                         6
  0.1314407023591728E+004   0.0000000000000000E+000                         3                         0                         7                         7
  0.1459198541826396E+004   0.0000000000000000E+000                         3                         0                         8                         8
  0.1601042185782876E+004   0.0000000000000000E+000                         3                         0                         9                         9
  0.1739998623511319E+004   0.0000000000000000E+000                         3                         0                        10                        10
  0.1876517970603127E+004   0.0000000000000000E+000                         3                         0                        11                        11
  0.2013668322295516E+004   0.0000000000000000E+000                         3                         0                        12                        12
  0.2151195795456486E+004   0.0000000000000000E+000                         3                         0                        13                        13
  0.2288264125727383E+004   0.0000000000000000E+000                         3                         0                        14                        14
  0.2424338918137548E+004   0.0000000000000000E+000                         3                         0                        15                        15
  0.2559598630427835E+004   0.0000000000000000E+000                         3                         0                        16                        16
  0.2695719336846451E+004   0.0000000000000000E+000                         3                         0                        17                        17
  0.2832661341706968E+004   0.0000000000000000E+000                         3                         0                        18                        18
  0.2970117062437892E+004   0.0000000000000000E+000                         3                         0                        19                        19
  0.3107771324730172E+004   0.0000000000000000E+000                         3                         0                        20                        20
  0.3245279256383310E+004   0.0000000000000000E+000                         3                         0                        21                        21
  0.3383224321856738E+004   0.0000000000000000E+000                         3                         0                        22                        22
  0.3521465562538633E+004   0.0000000000000000E+000                         3                         0                        23                        23
  0.3660096110444749E+004   0.0000000000000000E+000                         3                         0                        24                        24
  0.3799030400439046E+004   0.0000000000000000E+000                         3                         0                        25                        25
  0.3938027444194874E+004   0.0000000000000000E+000                         3                         0                        26                        26
  0.4077262201005689E+004   0.0000000000000000E+000                         3                         0                        27                        27
  0.4216443102693608E+004   0.0000000000000000E+000                         3                         0                        28                        28
  0.4355688244627704E+004   0.0000000000000000E+000                         3                         0                        29                        29
  0.4494844583971916E+004   0.0000000000000000E+000                         3                         0                        30                        30
  0.4633726766145316E+004   0.0000000000000000E+000                         3                         0                        31                        31
  0.4772119234912830E+004   0.0000000000000000E+000                         3                         0                        32                        32
  0.4907776065076835E+004   0.0000000000000000E+000                         3                         0                        33                        33
  0.5043104498439357E+004   0.0000000000000000E+000                         3                         0                        34                        34
  0.5178175980652540E+004   0.0000000000000000E+000                         3                         0                        35                        35
  0.5310919535317787E+004   0.0000000000000000E+000                         3                         0                        36                        36
  0.5440608407748980E+004   0.0000000000000000E+000                         3                         0                        37                        37
  0.5567167173926174E+004   0.0000000000000000E+000                         3                         0                        38                        38
